Clone,Heteroplasmy_bin,siRNA,well,Date Time,Elapsed,"A1, Image 1","A1, Image 2","A1, Image 3","A1, Image 4","A1, Image 6","A1, Image 7","A1, Image 8","A1, Image 9",Mean Confluency,SEM
17,low_het,Cnot3,C1,13/09/2022 18:00,24,10.34794,10.94317,18.60297,11.36172,12.35754,16.19625,17.53155,18.31355,14.45683625,1.251854047
17,low_het,Cnot3,C1,13/09/2022 21:00,27,11.95927,13.14412,20.46254,12.79631,13.83953,17.82841,18.80484,19.6162,16.0564025,1.221757634
17,low_het,Cnot3,C1,14/09/2022 00:00,30,15.48022,15.83657,25.54141,17.2909,18.98335,25.84388,25.97758,26.30074,21.40683125,1.745355637
17,low_het,Cnot3,C1,14/09/2022 03:00,33,16.93038,17.14079,29.0612,19.20673,20.23909,27.62736,29.27612,30.50631,23.7484975,2.081316291
17,low_het,Cnot3,C1,14/09/2022 06:00,36,21.85151,22.96042,38.49344,23.17328,24.54258,35.04214,35.13077,33.0785,29.28408,2.396442472
17,low_het,Cnot3,C1,14/09/2022 09:00,39,23.35254,24.41781,41.29568,25.20261,28.46161,38.79589,40.39533,43.4853,33.17584625,3.032324187
17,low_het,Cnot3,C1,14/09/2022 12:00,42,30.14238,30.04985,51.34294,33.40485,34.64194,48.96053,49.00493,52.82747,41.29686125,3.559480077
17,low_het,Cnot3,C1,14/09/2022 15:00,45,35.02315,36.52309,60.40415,39.30684,38.61553,57.33508,57.40152,62.2196,48.35362,4.213815052
17,low_het,Cnot3,C1,14/09/2022 18:00,48,38.512,37.98582,68.1349,45.24046,45.14825,65.78297,64.49271,71.42441,54.59019,5.00173066
17,low_het,Cnot3,C1,14/09/2022 21:00,51,50.47639,51.19741,78.27619,54.34679,54.78766,75.83097,75.26189,80.80625,65.12294375,4.758112707
17,low_het,Cnot3,C1,15/09/2022 00:00,54,57.39291,58.81789,84.28014,60.63728,63.84846,83.88692,81.47516,88.7573,72.3870075,4.713548822
17,low_het,Cnot3,C1,15/09/2022 03:00,57,63.99243,64.14423,90.01762,67.10889,68.71156,89.15283,87.70377,93.6408,78.05901625,4.630381995
17,low_het,Cnot3,C1,15/09/2022 06:00,60,72.49194,74.94413,94.90213,78.20919,79.54456,93.88309,92.99067,97.68145,85.580895,3.616383721
17,low_het,Cnot3,C1,15/09/2022 09:00,63,80.85903,84.72723,98.26376,85.98857,87.67503,97.68076,96.20752,99.26306,91.33312,2.571340011
17,low_het,Cnot3,C1,15/09/2022 12:00,66,86.87131,90.28259,99.60753,88.93418,93.76652,99.41753,97.96437,99.80734,94.58142125,1.879805506
17,low_het,Cnot3,C1,15/09/2022 15:00,69,91.62286,94.39958,99.64345,94.13345,97.76019,99.75462,99.4902,99.94454,97.09361125,1.148351948
33,low_het,Cnot3,C2,12/09/2022 18:00,0,6.716562,5.635722,7.24739,5.896389,5.402098,4.63232,4.934441,6.443811,5.863591625,0.316917019
33,low_het,Cnot3,C2,12/09/2022 21:00,3,9.011965,8.182364,9.370493,7.637195,6.786427,7.297721,6.756037,7.879152,7.86516925,0.339373821
33,low_het,Cnot3,C2,13/09/2022 00:00,6,10.6069,9.126695,10.7792,8.764681,7.425219,7.883384,7.785116,8.756075,8.89090875,0.442922694
33,low_het,Cnot3,C2,13/09/2022 03:00,9,10.81588,9.871408,11.66725,8.83625,7.888645,8.384914,8.421522,9.269899,9.394471,0.462405835
33,low_het,Cnot3,C2,13/09/2022 06:00,12,11.91932,10.51799,11.69253,10.35757,8.253181,8.397141,9.235141,10.52646,10.11241663,0.487819859
33,low_het,Cnot3,C2,13/09/2022 09:00,15,16.01351,13.13722,14.50981,12.24534,9.576254,10.43392,10.90588,12.10958,12.36643925,0.758557202
33,low_het,Cnot3,C2,13/09/2022 12:00,18,17.53865,15.8113,18.63698,14.88712,13.07344,14.44896,14.45613,16.2207,15.63416,0.639855275
33,low_het,Cnot3,C2,13/09/2022 15:00,21,22.34396,19.53309,22.44386,17.35598,14.30241,16.42441,15.77545,17.56256,18.217715,1.054737954
33,low_het,Cnot3,C2,13/09/2022 18:00,24,25.0644,21.53833,24.24866,21.95551,17.71218,20.29632,20.11615,23.03594,21.74593625,0.8457429
33,low_het,Cnot3,C2,13/09/2022 21:00,27,28.16399,25.13139,27.68225,23.86281,20.94064,23.23386,23.22737,26.05393,24.78703,0.866062025
33,low_het,Cnot3,C2,14/09/2022 00:00,30,36.09655,31.90532,37.67284,33.37549,28.20544,30.32515,29.92474,32.69831,32.52548,1.123235822
33,low_het,Cnot3,C2,14/09/2022 03:00,33,41.10167,35.73447,40.10046,36.05441,31.36165,33.01976,34.86164,39.88916,36.5154025,1.250761967
33,low_het,Cnot3,C2,14/09/2022 06:00,36,49.76317,41.42346,48.40281,42.91377,36.12797,40.14798,39.41393,42.91534,42.63855375,1.606929586
33,low_het,Cnot3,C2,14/09/2022 09:00,39,58.17506,49.11705,55.68455,51.20137,44.45783,47.6092,47.44181,54.32726,51.00176625,1.663910028
33,low_het,Cnot3,C2,14/09/2022 12:00,42,65.23888,61.21352,65.2393,59.58,52.24398,56.04609,57.19466,62.93365,59.96126,1.630067034
33,low_het,Cnot3,C2,14/09/2022 15:00,45,74.81677,67.35433,72.96861,67.44932,58.59627,65.43521,65.2074,72.41497,68.03036,1.862060415
33,low_het,Cnot3,C2,14/09/2022 18:00,48,84.50809,75.13269,80.10229,75.28866,69.0485,75.14915,73.56588,77.7373,76.31657,1.623836544
33,low_het,Cnot3,C2,14/09/2022 21:00,51,92.26897,84.30971,90.44839,84.43256,74.78481,84.10498,80.10435,85.17311,84.45336,1.936857581
33,low_het,Cnot3,C2,15/09/2022 00:00,54,94.75224,89.53282,94.66905,92.77699,83.98328,89.55037,88.38662,92.60332,90.78183625,1.290120128
33,low_het,Cnot3,C2,15/09/2022 03:00,57,98.00932,92.68097,97.04307,96.43739,88.47519,94.02589,91.24474,96.79379,94.338795,1.180332063
33,low_het,Cnot3,C2,15/09/2022 06:00,60,99.63825,97.34375,99.29366,99.24005,95.81689,97.80074,96.65202,98.89737,98.08534125,0.494533314
33,low_het,Cnot3,C2,15/09/2022 09:00,63,99.98676,99.30725,99.88561,99.70943,98.39727,99.76801,98.90816,99.58102,99.44293875,0.192969169
33,low_het,Cnot3,C2,15/09/2022 12:00,66,99.99078,99.75032,99.85617,99.98648,99.77238,99.73496,99.76795,99.92241,99.84768125,0.037704545
33,low_het,Cnot3,C2,15/09/2022 15:00,69,99.92795,99.95383,100,99.98859,99.97548,99.90992,99.92617,99.96879,99.95634125,0.011452493
12,low_het,Cnot3,C3,12/09/2022 18:00,0,3.298528,4.796219,4.377664,3.602286,3.02113,5.128455,3.68724,4.400335,4.038982125,0.264046852
12,low_het,Cnot3,C3,12/09/2022 21:00,3,5.485138,7.113813,6.649364,5.977042,4.079505,8.084366,4.9537,6.572674,6.11445025,0.448781166
12,low_het,Cnot3,C3,13/09/2022 00:00,6,5.845241,8.575038,7.162708,7.368061,5.379561,9.261706,5.783571,7.799868,7.14696925,0.493963219
12,low_het,Cnot3,C3,13/09/2022 03:00,9,6.788338,10.17722,9.359975,8.472601,6.22794,12.04709,7.041015,9.267852,8.672753875,0.69058397
12,low_het,Cnot3,C3,13/09/2022 06:00,12,7.9807,11.43377,10.63811,9.363187,7.383972,13.8413,6.966373,10.90923,9.81458025,0.826996722
12,low_het,Cnot3,C3,13/09/2022 09:00,15,9.440902,12.86515,12.49098,11.0734,8.402261,14.549,8.149721,12.6473,11.20233925,0.823665449
12,low_het,Cnot3,C3,13/09/2022 12:00,18,12.43355,17.29239,15.5382,15.69909,10.8479,19.77668,11.74483,15.49504,14.85346,1.06356975
12,low_het,Cnot3,C3,13/09/2022 15:00,21,14.35492,19.13209,18.36545,16.20036,12.64607,23.01252,13.16652,18.46748,16.91817625,1.238870039
12,low_het,Cnot3,C3,13/09/2022 18:00,24,18.52518,25.38441,23.67897,23.01157,16.24481,28.54628,17.36943,24.64175,22.1753,1.532516569
12,low_het,Cnot3,C3,13/09/2022 21:00,27,21.90668,28.65302,26.05413,25.71193,17.80649,31.86135,19.72445,27.13573,24.8567225,1.666821563
12,low_het,Cnot3,C3,14/09/2022 00:00,30,27.99607,35.387,36.14203,32.04743,22.81161,41.06616,24.77046,32.74311,31.62048375,2.166917886
12,low_het,Cnot3,C3,14/09/2022 03:00,33,30.21382,40.54331,38.47117,38.7317,28.65535,47.56159,29.34939,40.55274,36.75988375,2.374128886
12,low_het,Cnot3,C3,14/09/2022 06:00,36,36.70836,47.5752,44.86061,42.25046,31.18642,52.86994,32.03104,46.27295,41.7193725,2.736745615
12,low_het,Cnot3,C3,14/09/2022 09:00,39,43.33192,55.80138,53.711,50.73597,39.10083,62.72222,39.65991,56.97334,50.25457125,3.070905351
12,low_het,Cnot3,C3,14/09/2022 12:00,42,52.59915,65.29331,61.32655,60.77311,47.18147,72.70692,44.75811,63.72384,58.5453075,3.381099847
12,low_het,Cnot3,C3,14/09/2022 15:00,45,60.57945,74.94871,69.89108,68.97563,54.43284,81.55451,53.89163,74.45872,67.34157125,3.56811946
12,low_het,Cnot3,C3,14/09/2022 18:00,48,68.72467,81.94328,79.26752,74.10628,61.56222,87.87355,60.2817,81.6964,74.4319525,3.565184556
12,low_het,Cnot3,C3,14/09/2022 21:00,51,78.37959,87.66533,86.74873,83.73013,69.48133,94.01981,67.3096,87.68581,81.87754125,3.327258546
12,low_het,Cnot3,C3,15/09/2022 00:00,54,85.69717,94.10026,91.98946,92.14324,79.66579,98.16386,81.54481,95.70004,89.87557875,2.394857817
12,low_het,Cnot3,C3,15/09/2022 03:00,57,93.36026,97.22813,96.85567,95.64214,87.01301,99.57618,86.32996,98.56814,94.32168625,1.795146922
12,low_het,Cnot3,C3,15/09/2022 06:00,60,98.08628,99.32337,99.04044,99.15981,92.98608,99.92782,93.15115,99.83562,97.68882125,1.027727209
12,low_het,Cnot3,C3,15/09/2022 09:00,63,99.76562,99.87229,99.52462,99.81301,97.25388,99.9903,97.83312,99.93294,99.2482225,0.379190281
12,low_het,Cnot3,C3,15/09/2022 12:00,66,99.92966,100,99.92351,99.98838,99.392,100,99.59681,99.97629,99.85083125,0.080811871
12,low_het,Cnot3,C3,15/09/2022 15:00,69,100,100,100,100,99.86553,100,99.90501,100,99.9713175,0.019144094
59,high_het,Cnot3,C4,12/09/2022 18:00,0,4.93048,6.18608,5.985985,6.710077,4.986479,6.912901,6.785198,6.840992,6.167274,0.287956976
59,high_het,Cnot3,C4,12/09/2022 21:00,3,7.487844,10.33995,9.316611,9.832754,7.416822,10.35348,10.37246,9.230154,9.293759375,0.432195908
59,high_het,Cnot3,C4,13/09/2022 00:00,6,8.019693,10.98476,9.9496,10.98715,8.126503,11.37989,11.76417,11.50821,10.339997,0.530240348
59,high_het,Cnot3,C4,13/09/2022 03:00,9,9.859249,12.68725,11.16013,12.27477,9.133933,12.33303,13.38955,12.18354,11.6276815,0.517839333
59,high_het,Cnot3,C4,13/09/2022 06:00,12,10.02595,13.03267,11.52931,13.20449,10.29673,13.76598,13.5607,13.33438,12.34377625,0.533290621
59,high_het,Cnot3,C4,13/09/2022 09:00,15,12.23278,15.15509,13.75922,13.99503,11.0105,13.98273,14.75777,14.57748,13.683825,0.492092346
59,high_het,Cnot3,C4,13/09/2022 12:00,18,14.95568,17.5422,17.01049,18.09106,12.71375,17.74469,19.62502,18.66723,17.043765,0.781999637
59,high_het,Cnot3,C4,13/09/2022 15:00,21,18.06005,20.84845,17.76387,19.59934,13.23536,18.16802,20.90069,19.59879,18.52182125,0.868626758
59,high_het,Cnot3,C4,13/09/2022 18:00,24,19.45367,24.39064,20.66523,24.10244,16.87411,23.28849,24.85563,23.85974,22.18624375,1.014814704
59,high_het,Cnot3,C4,13/09/2022 21:00,27,21.91467,27.44755,25.03825,24.68381,19.45961,25.84292,28.05309,26.9202,24.9200125,1.034882494
59,high_het,Cnot3,C4,14/09/2022 00:00,30,28.16583,33.78114,28.06941,32.37584,25.26756,30.6364,35.31653,33.17643,30.8486425,1.213227927
59,high_het,Cnot3,C4,14/09/2022 03:00,33,31.70646,37.43859,31.96752,36.70338,26.00203,36.20377,40.18028,38.96709,34.89614,1.657186193
59,high_het,Cnot3,C4,14/09/2022 06:00,36,34.14049,40.05396,37.16217,39.41296,29.01893,38.98424,41.66507,41.08139,37.68990125,1.497615626
59,high_het,Cnot3,C4,14/09/2022 09:00,39,41.14224,51.23055,43.82054,47.08554,36.09218,48.01941,50.05804,49.38708,45.8544475,1.826874564
59,high_het,Cnot3,C4,14/09/2022 12:00,42,50.10033,57.20341,50.32506,57.98473,44.60329,54.48372,59.50707,58.9813,54.14861375,1.882006642
59,high_het,Cnot3,C4,14/09/2022 15:00,45,57.63425,63.31396,55.43146,61.02266,48.0123,62.69722,67.05475,66.3133,60.1849875,2.231391036
59,high_het,Cnot3,C4,14/09/2022 18:00,48,59.59476,69.98217,60.64117,68.15997,50.50377,68.37563,73.54587,72.40145,65.40059875,2.774528693
59,high_het,Cnot3,C4,14/09/2022 21:00,51,69.13194,79.15052,71.57111,77.10281,60.0297,75.51812,76.60613,74.78931,72.987455,2.164814889
59,high_het,Cnot3,C4,15/09/2022 00:00,54,77.29233,84.35307,76.1804,83.90952,68.42787,82.7285,82.93337,83.60748,79.9290675,1.977966178
59,high_het,Cnot3,C4,15/09/2022 03:00,57,80.39806,86.57083,78.08157,87.19808,71.73254,87.37974,87.94409,87.21748,83.31529875,2.108271899
59,high_het,Cnot3,C4,15/09/2022 06:00,60,87.62047,93.57688,88.54574,92.3038,81.98549,94.23958,94.0935,91.05427,90.42746625,1.490993303
59,high_het,Cnot3,C4,15/09/2022 09:00,63,91.948,96.00245,93.27817,94.19321,85.97349,95.57726,95.59789,94.84251,93.4266225,1.167448928
59,high_het,Cnot3,C4,15/09/2022 12:00,66,95.79681,97.38389,96.58524,96.33536,91.23832,98.01874,96.95468,97.77344,96.26081,0.763832512
59,high_het,Cnot3,C4,15/09/2022 15:00,69,97.04921,99.44438,98.04906,97.81769,93.51371,98.95467,98.86547,98.65978,97.79424625,0.666945903
26,high_het,Cnot3,C5,12/09/2022 18:00,0,3.931176,3.724663,3.149312,4.143288,3.171369,4.172516,3.584325,2.999003,3.6094565,0.163430126
26,high_het,Cnot3,C5,12/09/2022 21:00,3,6.593709,5.60656,5.123266,6.439303,4.617707,7.290689,5.016867,5.115275,5.725422,0.332514534
26,high_het,Cnot3,C5,13/09/2022 00:00,6,7.124195,6.311735,5.713711,9.3007,5.484388,8.518903,7.15069,6.166755,6.971384625,0.477184695
26,high_het,Cnot3,C5,13/09/2022 03:00,9,7.402891,7.45643,6.458014,10.18466,6.2375,9.869017,7.87533,7.3557,7.85494275,0.511727304
26,high_het,Cnot3,C5,13/09/2022 06:00,12,8.106765,7.675849,6.673266,10.92275,6.344993,10.53001,8.477039,7.604756,8.2919285,0.58647202
26,high_het,Cnot3,C5,13/09/2022 09:00,15,9.670424,9.487816,8.924415,11.75453,6.696692,11.13971,9.983335,8.766048,9.55287125,0.546752039
26,high_het,Cnot3,C5,13/09/2022 12:00,18,11.45043,11.06609,9.844568,14.092,8.881801,13.53126,13.05691,10.52912,11.55652238,0.654266982
26,high_het,Cnot3,C5,13/09/2022 15:00,21,12.19501,12.97934,11.57875,16.25464,9.215675,14.7222,13.32454,11.35762,12.70347188,0.763538102
26,high_het,Cnot3,C5,13/09/2022 18:00,24,15.1372,15.94145,13.66955,21.25191,11.8192,18.99913,17.49809,13.90693,16.0279325,1.092623408
26,high_het,Cnot3,C5,13/09/2022 21:00,27,14.95943,15.37444,14.86806,21.85363,11.3958,20.53363,19.14343,15.32417,16.68157375,1.234868402
26,high_het,Cnot3,C5,14/09/2022 00:00,30,22.37626,22.22089,21.77475,28.17491,14.87407,27.9469,25.49736,20.04937,22.86431375,1.550203278
26,high_het,Cnot3,C5,14/09/2022 03:00,33,24.36927,25.77251,22.82629,31.69847,17.49815,31.17687,28.61164,22.51632,25.55869,1.699454312
26,high_het,Cnot3,C5,14/09/2022 06:00,36,25.14594,26.52432,25.37601,31.65701,19.11672,32.00018,29.09788,25.52946,26.80594,1.472359097
26,high_het,Cnot3,C5,14/09/2022 09:00,39,31.91439,30.4105,29.16466,42.21454,23.02447,42.18094,39.71371,32.18368,33.85086125,2.432117901
26,high_het,Cnot3,C5,14/09/2022 12:00,42,39.17504,42.04929,35.69957,52.06041,26.96371,48.5036,46.06794,37.37906,40.9873275,2.825186794
26,high_het,Cnot3,C5,14/09/2022 15:00,45,45.46035,48.93093,40.93995,63.09468,31.55737,59.22812,53.26854,44.04146,48.315175,3.595815409
26,high_het,Cnot3,C5,14/09/2022 18:00,48,49.10587,51.30169,44.37765,65.67055,37.91179,66.07681,62.65024,49.3924,53.310875,3.67657174
26,high_het,Cnot3,C5,14/09/2022 21:00,51,59.24483,59.87762,53.98491,68.82642,41.97121,69.44621,69.4374,55.36022,59.7686025,3.378250095
26,high_het,Cnot3,C5,15/09/2022 00:00,54,67.5213,71.76253,65.75898,87.15205,52.53544,84.84354,80.42927,67.0277,72.12885125,4.071063502
26,high_het,Cnot3,C5,15/09/2022 03:00,57,71.96999,74.7618,70.09766,89.80243,58.19158,89.78918,85.09745,75.65778,76.92098375,3.841723808
26,high_het,Cnot3,C5,15/09/2022 06:00,60,87.15015,83.35788,82.93911,96.51189,68.84949,95.52931,94.71024,85.41827,86.8082925,3.229607066
26,high_het,Cnot3,C5,15/09/2022 09:00,63,89.62248,86.4337,90.3743,96.74879,76.96877,98.15934,98.03779,92.06464,91.05122625,2.517663535
26,high_het,Cnot3,C5,15/09/2022 12:00,66,96.33952,92.35433,95.40121,99.45168,85.62452,98.96088,99.06161,97.59123,95.5981225,1.651350356
26,high_het,Cnot3,C5,15/09/2022 15:00,69,98.61505,96.18935,97.83612,99.8923,91.99,99.5548,99.55952,99.1971,97.85428,0.940147931
114,high_het,Cnot3,C6,12/09/2022 18:00,0,5.378606,3.889381,4.409145,5.697729,3.922913,6.987201,4.748143,4.308279,4.917674625,0.373437861
114,high_het,Cnot3,C6,12/09/2022 21:00,3,7.588369,5.661195,6.211618,7.875123,5.471072,11.02833,7.784433,6.178976,7.2248895,0.64053326
114,high_het,Cnot3,C6,13/09/2022 00:00,6,9.114951,6.522959,7.410605,8.833179,5.34767,12.87881,8.48469,6.109594,8.08780725,0.835066928
114,high_het,Cnot3,C6,13/09/2022 03:00,9,9.056146,7.019163,7.95666,9.418366,5.616532,12.91862,9.456266,6.755627,8.5246725,0.795431076
114,high_het,Cnot3,C6,13/09/2022 06:00,12,11.27151,8.856259,9.432434,10.97718,5.543459,14.16521,10.93013,7.588233,9.845551875,0.924879849
114,high_het,Cnot3,C6,13/09/2022 09:00,15,13.35391,10.41705,10.76773,13.17984,6.989796,19.18133,14.18427,10.02329,12.262152,1.282099199
114,high_het,Cnot3,C6,13/09/2022 12:00,18,15.04084,12.6262,14.34051,15.08776,8.85551,21.56864,15.73194,10.70845,14.24498125,1.345453476
114,high_het,Cnot3,C6,13/09/2022 15:00,21,19.41707,15.22242,17.46777,18.07262,11.44599,26.15336,19.07575,14.5083,17.67041,1.534857353
114,high_het,Cnot3,C6,13/09/2022 18:00,24,21.948,18.13723,20.30376,21.60655,13.59334,30.91612,20.76267,15.65682,20.36556125,1.834786165
114,high_het,Cnot3,C6,13/09/2022 21:00,27,24.90658,21.50902,23.66723,24.106,14.89565,36.47352,27.00878,18.18823,23.84437625,2.268819738
114,high_het,Cnot3,C6,14/09/2022 00:00,30,33.04298,25.34384,29.36537,30.17796,18.6955,44.86465,31.6454,21.48936,29.3281325,2.839927706
114,high_het,Cnot3,C6,14/09/2022 03:00,33,37.62244,30.64494,32.39749,35.61018,21.65839,50.98237,36.6943,27.26719,34.1096625,3.055291725
114,high_het,Cnot3,C6,14/09/2022 06:00,36,47.43491,38.88023,40.72191,42.55279,27.20757,61.59596,44.40723,31.79414,41.8243425,3.668727461
114,high_het,Cnot3,C6,14/09/2022 09:00,39,52.39516,44.32215,47.09421,50.05553,29.4777,68.87408,54.39261,37.18619,47.97470375,4.171526173
114,high_het,Cnot3,C6,14/09/2022 12:00,42,63.34196,49.81725,55.15891,60.12237,36.37231,76.494,64.14335,44.33143,56.2226975,4.466452958
114,high_het,Cnot3,C6,14/09/2022 15:00,45,71.40967,60.28648,61.9437,64.97276,41.02586,84.57604,70.02308,50.57056,63.10101875,4.696531045
114,high_het,Cnot3,C6,14/09/2022 18:00,48,78.81631,65.49851,66.17228,70.97841,45.78049,88.74357,79.16138,58.24881,69.17497,4.758604041
114,high_het,Cnot3,C6,14/09/2022 21:00,51,89.72793,79.23786,77.36225,82.59963,57.4001,94.40539,88.90782,65.87453,79.43943875,4.439201083
114,high_het,Cnot3,C6,15/09/2022 00:00,54,92.38992,83.90084,82.52882,87.7496,63.5456,97.06682,93.27927,73.74146,84.27529125,3.933566488
114,high_het,Cnot3,C6,15/09/2022 03:00,57,96.77045,89.34093,86.53457,92.84104,67.18975,98.63274,97.36069,81.10699,88.722145,3.735418942
114,high_het,Cnot3,C6,15/09/2022 06:00,60,98.88733,96.58845,93.10901,96.64458,77.7429,99.56622,98.67365,89.58533,93.84968375,2.587060507
114,high_het,Cnot3,C6,15/09/2022 09:00,63,99.748,98.80573,96.94526,98.6384,88.69229,99.94749,99.8576,94.20229,97.1046325,1.383000968
114,high_het,Cnot3,C6,15/09/2022 12:00,66,99.89791,98.95104,98.54424,99.36318,92.79132,99.85433,99.83759,97.34811,98.323465,0.84720701
114,high_het,Cnot3,C6,15/09/2022 15:00,69,99.91996,99.71065,99.65662,99.64488,96.53033,99.94816,99.97883,99.2617,99.33139125,0.408496392
17,low_het,Maz,D1,12/09/2022 18:00,0,2.927024,3.010134,2.249986,2.464079,2.830938,1.243581,1.767032,2.306327,2.34988763,0.21501552
17,low_het,Maz,D1,12/09/2022 21:00,3,4.600771,4.265324,3.558376,3.149858,4.395555,1.538871,2.042587,3.005696,3.31962975,0.39369115
17,low_het,Maz,D1,13/09/2022 00:00,6,5.908682,5.23533,4.563141,4.251052,5.828096,2.550126,3.017373,4.389136,4.467867,0.43009796
17,low_het,Maz,D1,13/09/2022 03:00,9,6.622391,6.736368,5.475715,5.57945,7.478146,3.216579,3.81112,5.57979,5.56244488,0.51321518
17,low_het,Maz,D1,13/09/2022 06:00,12,8.137362,8.860221,6.840445,6.517223,7.942732,4.493826,4.519572,6.727083,6.754808,0.56581565
17,low_het,Maz,D1,13/09/2022 09:00,15,9.445748,9.870996,8.045372,7.909337,10.65239,5.14225,6.052502,9.432568,8.31889538,0.67921232
17,low_het,Maz,D1,13/09/2022 12:00,18,12.45063,13.77506,10.72382,10.65792,13.23864,5.972669,6.943495,11.77352,10.6919693,1.00515322
17,low_het,Maz,D1,13/09/2022 15:00,21,13.12411,14.13058,11.11976,11.04233,14.13612,6.781579,8.617241,13.60864,11.570045,0.96215686
17,low_het,Maz,D1,13/09/2022 18:00,24,16.72919,17.19364,14.97589,15.14854,18.14186,8.083,11.00559,17.14133,14.80238,1.23757503
17,low_het,Maz,D1,13/09/2022 21:00,27,19.6998,19.94865,16.99096,17.61684,20.12381,9.774365,12.63658,20.02794,17.1023681,1.37876783
17,low_het,Maz,D1,14/09/2022 00:00,30,22.92443,24.15988,21.33386,19.95814,22.98493,11.74593,15.16062,23.56022,20.2285013,1.58313866
17,low_het,Maz,D1,14/09/2022 03:00,33,29.1183,29.24838,25.40674,25.83267,30.2746,15.44286,19.53282,30.8244,25.7100963,1.95853459
17,low_het,Maz,D1,14/09/2022 06:00,36,31.74368,32.59383,27.9837,28.87716,35.88792,17.14256,21.87506,36.30655,29.0513075,2.36666982
17,low_het,Maz,D1,14/09/2022 09:00,39,41.2173,44.10552,36.36247,36.80465,45.05532,21.34814,28.33076,44.64877,37.2341163,3.02315015
17,low_het,Maz,D1,14/09/2022 12:00,42,47.76516,51.16122,42.9822,39.41436,48.01047,21.47366,31.13998,52.64587,41.824115,3.8109306
17,low_het,Maz,D1,14/09/2022 15:00,45,55.051,61.99847,49.44384,52.80601,61.78568,27.78921,36.92759,61.96979,50.9714488,4.4651316
17,low_het,Maz,D1,14/09/2022 18:00,48,61.57976,70.02083,57.24657,56.26371,66.0499,30.98229,43.08717,72.81721,57.25593,4.98778513
17,low_het,Maz,D1,14/09/2022 21:00,51,65.38857,76.17658,62.33487,63.9247,70.53294,33.7009,48.34653,80.80146,62.6508188,5.38922235
17,low_het,Maz,D1,15/09/2022 00:00,54,78.80887,88.65596,74.95703,73.73176,83.97993,36.53265,53.18701,88.3692,72.2778013,6.48932955
17,low_het,Maz,D1,15/09/2022 03:00,57,82.48156,92.84616,79.68401,82.61745,91.41766,45.25192,64.25153,94.51048,79.1325963,5.92885515
17,low_het,Maz,D1,15/09/2022 06:00,60,90.22153,97.79221,89.54414,89.19075,96.53716,50.85425,69.64044,97.18729,85.1209713,5.84392841
