Clone,Heteroplasmy_bin,siRNA,well,Date Time,Elapsed,"A1, Image 1","A1, Image 2","A1, Image 3","A1, Image 4","A1, Image 6","A1, Image 7","A1, Image 8","A1, Image 9",Clone 62 Mock,SEM
clone_62,high_het,Maz,D1,12/08/2022 10:00,63,68.00911,76.81879,80.03196,45.93381,83.17444,59.92815,70.75864,92.70187,72.16959625,5.147090973
clone_62,high_het,Maz,D1,12/08/2022 13:00,66,78.59122,86.44845,88.19499,50.72062,89.71345,63.15845,77.72044,96.58572,78.8916675,5.372634586
clone_59,high_het,Taf1,A2,09/08/2022 19:00,0,5.895227,5.424429,4.821692,8.011089,5.698889,6.721207,6.134588,8.653503,6.420078,0.463554268
clone_59,high_het,Taf1,A2,09/08/2022 22:00,3,7.499384,7.176025,5.657234,8.091809,7.354812,8.5301,7.154514,9.803596,7.65843425,0.425908147
clone_59,high_het,Taf1,A2,10/08/2022 01:00,6,7.345731,6.812513,6.20008,11.01023,9.864238,10.28737,10.16233,13.28569,9.37102275,0.849615434
clone_59,high_het,Taf1,A2,10/08/2022 04:00,9,8.167955,7.609402,6.860179,12.35645,9.976439,12.38486,10.10988,13.41852,10.11046063,0.863666734
clone_59,high_het,Taf1,A2,10/08/2022 07:00,12,9.761664,8.110043,7.851628,13.15921,10.89393,13.76304,13.55544,15.84899,11.61799313,1.027245416
clone_59,high_het,Taf1,A2,10/08/2022 10:00,15,12.22888,9.615384,9.276114,14.3399,11.8106,14.84484,14.39337,17.73676,13.030731,1.008019961
clone_59,high_het,Taf1,A2,10/08/2022 13:00,18,11.43527,10.28867,10.4514,14.63642,13.37296,17.96991,16.58305,19.58499,14.29033375,1.244220054
clone_59,high_het,Taf1,A2,10/08/2022 16:00,21,16.54338,14.40867,13.7903,19.10102,16.36432,21.05503,17.26624,24.5421,17.8838825,1.262024164
clone_59,high_het,Taf1,A2,10/08/2022 19:00,24,17.66376,14.12567,13.59703,25.62419,20.42928,26.81777,24.23466,30.51122,21.6254475,2.181672982
clone_59,high_het,Taf1,A2,10/08/2022 22:00,27,23.51542,19.70723,17.46934,27.39019,22.17207,26.36219,23.16099,32.18647,23.9954875,1.63362511
clone_59,high_het,Taf1,A2,11/08/2022 01:00,30,25.27808,22.0938,20.23226,33.96518,28.46133,34.03948,30.45755,39.6541,29.2727225,2.329164344
clone_59,high_het,Taf1,A2,11/08/2022 04:00,33,22.17117,18.56541,19.41297,35.22358,28.12398,37.02142,35.10039,42.17944,29.724795,3.156563582
clone_59,high_het,Taf1,A2,11/08/2022 07:00,36,31.1156,27.61349,24.47921,45.13855,37.10003,42.24985,40.07019,48.61437,37.04766125,3.040240025
clone_59,high_het,Taf1,A2,11/08/2022 10:00,39,32.66145,26.60654,24.73974,42.84699,34.85918,42.61664,42.57232,51.01561,37.23980875,3.202973109
clone_59,high_het,Taf1,A2,11/08/2022 13:00,42,39.18446,32.54213,29.02192,52.86946,42.79255,49.19914,46.89098,57.03268,43.691665,3.441914317
clone_59,high_het,Taf1,A2,11/08/2022 16:00,45,41.15794,32.21899,29.84601,52.88871,44.50639,52.76221,52.92027,62.35645,46.08212125,3.975585081
clone_59,high_het,Taf1,A2,11/08/2022 19:00,48,44.38586,37.62498,32.96862,62.61541,52.16203,61.29023,59.67765,69.03129,52.46950875,4.576880859
clone_59,high_het,Taf1,A2,11/08/2022 22:00,51,49.71051,38.88146,34.49499,64.58131,52.50135,64.30978,65.88109,73.75907,55.514945,4.930114654
clone_59,high_het,Taf1,A2,12/08/2022 01:00,54,59.5895,49.63929,41.35139,73.82531,64.32583,67.79939,65.0956,75.3099,62.11702625,4.119790518
clone_59,high_het,Taf1,A2,12/08/2022 04:00,57,64.13802,51.2954,46.239,73.91512,65.02035,75.31203,72.09298,81.40358,66.17706,4.298371729
clone_59,high_het,Taf1,A2,12/08/2022 07:00,60,69.88184,57.60154,50.54771,83.38491,74.64892,81.208,79.44064,87.18641,72.98749625,4.574018624
clone_59,high_het,Taf1,A2,12/08/2022 10:00,63,76.85464,65.10352,56.8739,84.32392,76.91918,82.41428,82.63985,87.626,76.59441125,3.715248014
clone_59,high_het,Taf1,A2,12/08/2022 13:00,66,79.20359,68.94061,59.10737,90.9922,82.85915,88.83926,86.35455,92.67278,81.12118875,4.135009989
clone_59,high_het,Klf12,B2,09/08/2022 19:00,0,6.660226,6.444015,7.071541,6.593915,6.891389,6.58729,8.655005,6.425507,6.916111,0.260133879
clone_59,high_het,Klf12,B2,09/08/2022 22:00,3,9.612516,8.541644,9.153324,8.331374,7.8896,7.934398,10.15939,8.238567,8.732601625,0.292045773
clone_59,high_het,Klf12,B2,10/08/2022 01:00,6,10.62452,8.917245,10.57672,9.172652,8.89669,8.939028,11.83027,9.028831,9.7482445,0.394345291
clone_59,high_het,Klf12,B2,10/08/2022 04:00,9,10.67069,9.161318,11.39068,10.92773,10.10155,9.844841,13.88474,10.90397,10.86068988,0.499362866
clone_59,high_het,Klf12,B2,10/08/2022 07:00,12,14.76221,12.94963,14.57215,11.09231,12.35399,10.39267,14.49355,11.24235,12.7323575,0.615010477
clone_59,high_het,Klf12,B2,10/08/2022 10:00,15,14.67637,13.12493,15.70313,13.29941,14.17641,14.75347,19.24409,14.19976,14.89719625,0.68549037
clone_59,high_het,Klf12,B2,10/08/2022 13:00,18,18.53755,15.42627,18.24348,15.33695,15.03538,15.41992,19.98627,15.75045,16.71703375,0.672783039
clone_59,high_het,Klf12,B2,10/08/2022 16:00,21,22.48873,18.09324,22.11962,18.45532,17.79378,17.27826,24.13093,18.41332,19.84665,0.929454694
clone_59,high_het,Klf12,B2,10/08/2022 19:00,24,26.53197,23.11162,26.87151,24.56014,24.81616,25.26455,33.15279,25.27201,26.19759375,1.075546783
clone_59,high_het,Klf12,B2,10/08/2022 22:00,27,30.60513,24.86402,31.17925,26.66602,29.29729,28.68676,36.94827,27.27252,29.4399075,1.300253416
clone_59,high_het,Klf12,B2,11/08/2022 01:00,30,39.83514,33.51433,40.84632,31.3439,33.24922,30.55856,40.31578,29.27733,34.8675725,1.673267288
clone_59,high_het,Klf12,B2,11/08/2022 04:00,33,46.03071,36.41247,45.46869,42.54404,41.6273,45.86033,56.31659,44.45202,44.83901875,1.988057599
clone_59,high_het,Klf12,B2,11/08/2022 07:00,36,55.76227,43.74604,56.92218,45.27719,47.38261,43.78359,54.16746,44.1717,48.90163,2.025362559
clone_59,high_het,Klf12,B2,11/08/2022 10:00,39,64.62911,51.76526,63.64223,58.94299,58.33568,61.73119,70.21293,60.80241,61.257725,1.897754854
clone_59,high_het,Klf12,B2,11/08/2022 13:00,42,73.0968,58.54778,74.54976,61.73357,61.5291,64.92808,76.88306,64.87482,67.01787125,2.426628553
clone_59,high_het,Klf12,B2,11/08/2022 16:00,45,84.66401,71.89487,81.04998,76.79454,77.88823,77.6949,88.01798,79.11003,79.6393175,1.75578598
clone_59,high_het,Klf12,B2,11/08/2022 19:00,48,89.06031,77.4132,87.78722,80.98387,86.69054,83.45567,91.64082,84.8445,85.23451625,1.619474756
clone_59,high_het,Klf12,B2,11/08/2022 22:00,51,95.21169,86.5013,93.68458,91.55068,92.7836,92.45261,96.81647,93.21152,92.77655625,1.071139951
clone_59,high_het,Klf12,B2,12/08/2022 01:00,54,95.89877,89.22906,95.83629,94.27364,95.71151,95.12887,98.6468,95.71036,95.0544125,0.941517066
clone_59,high_het,Klf12,B2,12/08/2022 04:00,57,98.98812,96.30763,99.0782,98.37924,99.50803,98.57004,99.5884,99.2283,98.705995,0.372976435
clone_59,high_het,Klf12,B2,12/08/2022 07:00,60,99.8964,98.88589,99.73421,99.35171,99.5122,99.24367,99.91531,99.6384,99.52222375,0.124258372
clone_59,high_het,Klf12,B2,12/08/2022 10:00,63,99.95834,99.44929,99.96674,99.89585,99.94283,99.92384,100,99.97876,99.88945625,0.063909959
clone_59,high_het,Klf12,B2,12/08/2022 13:00,66,99.99146,99.83527,99.99617,99.9808,99.94857,99.96394,99.98723,99.99604,99.962435,0.019099038
clone_59,high_het,Cnot3,C2,09/08/2022 19:00,0,6.766143,6.497009,6.842289,5.698275,6.579845,5.261418,6.951076,8.080676,6.584591375,0.299284472
clone_59,high_het,Cnot3,C2,09/08/2022 22:00,3,7.689917,7.379261,7.080554,7.874576,8.11305,7.136896,8.927899,9.595989,7.97476775,0.31348825
clone_59,high_het,Cnot3,C2,10/08/2022 01:00,6,9.26826,8.738939,9.309646,8.084572,7.646824,7.394354,9.167123,11.80548,8.92689975,0.488055337
clone_59,high_het,Cnot3,C2,10/08/2022 04:00,9,9.617842,8.45505,9.736325,9.674593,9.431681,9.352873,9.927134,13.07303,9.908566,0.478689258
clone_59,high_het,Cnot3,C2,10/08/2022 07:00,12,13.92886,10.7413,12.67482,10.83677,10.02172,9.145815,11.16443,13.5999,11.51420188,0.605674581
clone_59,high_het,Cnot3,C2,10/08/2022 10:00,15,14.32453,13.1489,14.48542,13.29197,13.18318,14.09774,15.98462,16.791,14.41342,0.474425344
clone_59,high_het,Cnot3,C2,10/08/2022 13:00,18,15.58,14.8165,15.98223,15.37198,14.90412,14.97132,17.21229,21.27069,16.26364125,0.766773145
clone_59,high_het,Cnot3,C2,10/08/2022 16:00,21,16.63461,16.39669,17.30626,18.96361,17.55832,17.75117,18.98048,23.46222,18.38167,0.798810748
clone_59,high_het,Cnot3,C2,10/08/2022 19:00,24,22.17651,19.82941,21.93742,22.26931,21.53839,21.96248,23.85052,28.65856,22.777825,0.925379305
clone_59,high_het,Cnot3,C2,10/08/2022 22:00,27,24.1945,21.52671,25.74054,25.33209,23.46644,24.63123,26.93264,30.99439,25.3523175,0.986822484
clone_59,high_het,Cnot3,C2,11/08/2022 01:00,30,30.52816,28.44439,32.86295,30.109,27.40876,28.43135,30.44854,32.985,30.15226875,0.719726556
clone_59,high_het,Cnot3,C2,11/08/2022 04:00,33,38.28037,33.60276,39.05321,33.06327,32.2271,31.91229,32.19958,41.51981,35.23229875,1.336533641
clone_59,high_het,Cnot3,C2,11/08/2022 07:00,36,41.66158,37.85914,41.37558,37.56036,38.67788,35.3616,37.86522,47.01998,39.6726675,1.277771368
clone_59,high_het,Cnot3,C2,11/08/2022 10:00,39,48.59123,43.12971,47.40896,44.36941,44.12786,45.47586,44.39643,54.79567,46.53689125,1.34301028
clone_59,high_het,Cnot3,C2,11/08/2022 13:00,42,56.24643,51.52863,54.59325,45.88348,47.26023,46.62601,46.9887,56.20424,50.66637125,1.594054492
clone_59,high_het,Cnot3,C2,11/08/2022 16:00,45,64.8053,59.06393,62.9839,57.44965,57.58454,56.34151,60.82331,69.44875,61.06261125,1.578412687
clone_59,high_het,Cnot3,C2,11/08/2022 19:00,48,74.28677,65.50992,70.06999,59.99125,63.62215,61.10282,60.30294,72.72501,65.95135625,2.021670524
clone_59,high_het,Cnot3,C2,11/08/2022 22:00,51,82.76422,72.91644,75.2925,71.62778,71.13875,75.16846,69.83678,82.36198,75.13836375,1.751141581
clone_59,high_het,Cnot3,C2,12/08/2022 01:00,54,81.73466,78.82314,79.67807,73.84882,70.96345,73.19479,72.32209,83.9716,76.8170775,1.711206558
clone_59,high_het,Cnot3,C2,12/08/2022 04:00,57,91.60552,88.14098,87.28946,84.01777,83.90099,84.93676,87.71703,92.3094,87.48973875,1.134964309
clone_59,high_het,Cnot3,C2,12/08/2022 07:00,60,96.1425,91.59685,92.83176,89.0963,89.45954,87.61937,86.97627,94.94789,91.08381,1.190008076
clone_59,high_het,Cnot3,C2,12/08/2022 10:00,63,97.3488,94.40347,94.71522,93.5501,91.83409,93.65473,93.26246,97.01185,94.47259,0.66453598
clone_59,high_het,Cnot3,C2,12/08/2022 13:00,66,99.02924,97.83244,97.06422,97.10752,95.39124,97.29559,96.424,98.93521,97.3849325,0.430808372
clone_59,high_het,Maz,D2,09/08/2022 19:00,0,6.219201,8.981368,7.387865,6.408982,7.464423,6.41656,5.293788,5.741164,6.739168875,0.412805367
clone_59,high_het,Maz,D2,09/08/2022 22:00,3,6.797215,10.0855,8.107038,7.16312,9.005681,8.82785,6.24044,8.099527,8.040796375,0.44914998
clone_59,high_het,Maz,D2,10/08/2022 01:00,6,7.502868,10.53834,9.390911,7.377213,8.838161,8.810505,6.91618,7.818578,8.3990945,0.428985677
clone_59,high_het,Maz,D2,10/08/2022 04:00,9,8.801288,12.64211,10.93395,10.03223,10.55343,9.184398,8.361561,9.127854,9.954602625,0.494452838
clone_59,high_het,Maz,D2,10/08/2022 07:00,12,10.90294,13.69625,11.79988,10.91298,11.74566,10.15987,8.816717,10.16294,11.02465463,0.511491582
clone_59,high_het,Maz,D2,10/08/2022 10:00,15,14.14247,18.64476,16.21975,12.57716,15.11241,13.99079,11.22924,11.16108,14.1347075,0.900146879
clone_59,high_het,Maz,D2,10/08/2022 13:00,18,15.2802,19.63506,17.31944,14.06297,14.98382,14.47545,11.90416,14.47429,15.26692375,0.817073883
clone_59,high_het,Maz,D2,10/08/2022 16:00,21,17.0839,23.17348,22.7145,18.44371,19.46992,17.83667,14.49922,16.66767,18.73613375,1.051447009
clone_59,high_het,Maz,D2,10/08/2022 19:00,24,20.66421,27.31923,25.23396,22.17937,23.10554,21.55697,18.04428,19.96865,22.25902625,1.045612044
clone_59,high_het,Maz,D2,10/08/2022 22:00,27,22.60906,29.09234,28.47779,23.36381,26.47153,24.13427,20.51287,20.57761,24.40491,1.172677666
clone_59,high_het,Maz,D2,11/08/2022 01:00,30,28.20558,34.19492,33.76742,29.98908,29.10771,27.56604,23.25536,24.93888,28.87812375,1.354670929
clone_59,high_het,Maz,D2,11/08/2022 04:00,33,30.44758,40.09834,39.68731,32.42563,35.10461,32.37695,25.91791,31.47939,33.442215,1.677970127
clone_59,high_het,Maz,D2,11/08/2022 07:00,36,34.58028,41.31256,43.92899,34.94925,38.92025,37.96445,31.82767,36.88784,37.54641125,1.37363098
clone_59,high_het,Maz,D2,11/08/2022 10:00,39,39.99393,48.59116,51.19584,42.80922,46.03432,45.23498,37.46818,42.35878,44.21080125,1.586729729
clone_59,high_het,Maz,D2,11/08/2022 13:00,42,43.44289,49.16849,53.54703,44.78392,51.00981,48.09275,39.12348,46.2233,46.92395875,1.609121564
clone_59,high_het,Maz,D2,11/08/2022 16:00,45,50.55637,58.82136,65.45448,56.86729,60.67444,60.0562,48.23665,55.18069,56.980935,1.978810591
clone_59,high_het,Maz,D2,11/08/2022 19:00,48,56.27377,64.78557,68.69018,59.78147,66.10509,61.97095,49.09303,59.67289,60.79661875,2.185595726
clone_59,high_het,Maz,D2,11/08/2022 22:00,51,60.62479,70.01624,75.01216,65.39015,74.23521,71.31876,58.30659,68.28706,67.89887,2.147654225
clone_59,high_het,Maz,D2,12/08/2022 01:00,54,61.00797,69.26327,72.63924,63.08886,70.16368,72.49986,56.46185,69.0095,66.76677875,2.083257014
clone_59,high_het,Maz,D2,12/08/2022 04:00,57,72.77023,82.75964,87.45499,79.65103,85.89618,87.45848,72.79631,82.5228,81.4137075,2.105464082
clone_59,high_het,Maz,D2,12/08/2022 07:00,60,75.20425,83.43005,88.03602,79.42007,87.26617,86.28606,77.12521,86.47748,82.90566375,1.766095796
clone_59,high_het,Maz,D2,12/08/2022 10:00,63,80.20918,89.44561,92.91732,86.2067,94.30958,92.04723,86.21237,91.90894,89.15711625,1.659053004
clone_59,high_het,Maz,D2,12/08/2022 13:00,66,85.48827,95.00334,96.71185,91.78136,95.50876,96.07612,90.8815,94.63094,93.2602675,1.323313332
clone_44,high_het,Taf1,A3,09/08/2022 19:00,0,3.996395,3.894845,3.60734,3.47226,4.133659,4.726357,3.463109,4.071992,3.920744625,0.148348326
clone_44,high_het,Taf1,A3,09/08/2022 22:00,3,4.621529,4.184399,4.052736,3.540687,4.384084,5.180971,4.167532,4.252621,4.298069875,0.166764535
clone_44,high_het,Taf1,A3,10/08/2022 01:00,6,4.630409,4.627608,3.760926,3.852505,5.027862,5.806313,4.655813,4.410373,4.596476125,0.229195486
clone_44,high_het,Taf1,A3,10/08/2022 04:00,9,5.951908,4.949396,4.684222,4.681218,5.398205,6.546722,5.415825,5.294743,5.365279875,0.225724716
clone_44,high_het,Taf1,A3,10/08/2022 07:00,12,6.769558,5.461376,4.958069,5.073207,6.926016,8.230716,6.844336,6.845224,6.38856275,0.398209365
clone_44,high_het,Taf1,A3,10/08/2022 10:00,15,7.496583,7.054195,6.935981,6.302994,7.393875,9.180027,8.116671,7.150075,7.453800125,0.306742767
clone_44,high_het,Taf1,A3,10/08/2022 13:00,18,9.405869,8.635885,7.733007,9.039619,10.21607,10.07532,9.333751,8.920251,9.1699715,0.28113027
clone_44,high_het,Taf1,A3,10/08/2022 16:00,21,10.44212,9.19239,8.865411,10.24612,11.85725,13.57893,11.48895,10.95594,10.82838888,0.536101289
clone_44,high_het,Taf1,A3,10/08/2022 19:00,24,14.31415,13.61075,12.00748,9.817797,13.6182,14.58226,11.34615,12.32449,12.70265963,0.576031355
clone_44,high_het,Taf1,A3,10/08/2022 22:00,27,16.05762,14.94031,13.14337,14.15531,15.87959,19.50544,15.82748,16.52726,15.7545475,0.66571495
clone_44,high_het,Taf1,A3,11/08/2022 01:00,30,20.09506,14.47641,14.29469,15.90663,17.71204,21.49755,18.07276,18.02926,17.51055,0.89962214
clone_44,high_het,Taf1,A3,11/08/2022 04:00,33,24.57585,18.48824,17.26849,20.64071,21.58899,25.69239,19.86301,22.11313,21.27885125,1.0126351
clone_44,high_het,Taf1,A3,11/08/2022 07:00,36,26.14578,20.75284,20.63019,20.49429,22.24343,30.36795,24.28998,23.37372,23.5372725,1.204113103
clone_44,high_het,Taf1,A3,11/08/2022 10:00,39,29.98382,23.81959,23.36374,24.96967,27.65475,32.9137,27.59233,29.20727,27.43810875,1.160747473
clone_44,high_het,Taf1,A3,11/08/2022 13:00,42,34.77704,26.61432,26.44387,28.71566,30.05926,39.70059,31.75195,33.66797,31.4663325,1.592424997
clone_44,high_het,Taf1,A3,11/08/2022 16:00,45,44.3386,31.09328,29.47737,33.40056,36.71199,42.25024,35.19995,38.2531,36.34063625,1.828693164
clone_44,high_het,Taf1,A3,11/08/2022 19:00,48,45.80481,35.41227,32.23906,37.83368,41.76266,50.312,39.72663,43.19609,40.7859,2.046168649
clone_44,high_het,Taf1,A3,11/08/2022 22:00,51,53.01314,40.13221,39.0515,42.90297,47.97742,53.38293,43.73491,49.92938,46.2655575,1.981669021
clone_44,high_het,Taf1,A3,12/08/2022 01:00,54,56.25743,43.6203,41.56147,49.34564,52.48846,63.313,53.47566,56.42367,52.06070375,2.515285873
clone_44,high_het,Taf1,A3,12/08/2022 04:00,57,66.15193,49.39618,49.187,55.7329,61.65353,69.2255,59.45632,67.6852,59.81107,2.778529593
clone_44,high_het,Taf1,A3,12/08/2022 07:00,60,71.31241,55.96342,53.89451,60.78355,66.17679,75.39881,65.70824,74.4441,65.46022875,2.866477697
clone_44,high_het,Taf1,A3,12/08/2022 10:00,63,79.83842,65.30387,60.4829,69.43394,74.81295,84.04897,74.87913,82.14406,73.86803,2.933405692
clone_44,high_het,Taf1,A3,12/08/2022 13:00,66,84.24503,70.52673,67.60038,70.70989,77.77473,88.46276,80.34808,87.48155,78.39364375,2.865564281
clone_44,high_het,Klf12,B3,09/08/2022 19:00,0,4.049798,3.398164,4.858568,3.358351,3.023929,3.720771,4.027263,3.722137,3.769872625,0.198138865
clone_44,high_het,Klf12,B3,09/08/2022 22:00,3,4.439193,3.526347,4.967152,3.427188,3.514532,4.498607,4.923308,4.076363,4.17158625,0.223119787
clone_44,high_het,Klf12,B3,10/08/2022 01:00,6,4.919484,3.674675,5.16581,3.817949,4.018793,4.616135,5.252814,4.431681,4.487167625,0.214673808
clone_44,high_het,Klf12,B3,10/08/2022 04:00,9,5.783162,5.146145,7.457522,4.884384,4.846686,5.056818,5.769572,5.023149,5.49592975,0.308782818
clone_44,high_het,Klf12,B3,10/08/2022 07:00,12,6.903477,5.84278,7.811883,6.114375,5.716646,6.218584,7.712931,6.720183,6.630107375,0.28477976
clone_44,high_het,Klf12,B3,10/08/2022 10:00,15,8.638686,7.51188,9.239168,6.518861,7.372842,8.370506,8.984239,7.505053,8.017654375,0.330510925
clone_44,high_het,Klf12,B3,10/08/2022 13:00,18,9.193825,7.814139,11.50752,8.990313,8.391472,9.772995,10.60082,8.922093,9.399147125,0.422441018
clone_44,high_het,Klf12,B3,10/08/2022 16:00,21,11.98863,10.59379,13.77697,9.858229,9.23589,10.5393,11.73787,10.59256,11.04040488,0.503192076
clone_44,high_het,Klf12,B3,10/08/2022 19:00,24,14.22537,12.67468,15.34289,11.72578,10.99084,14.33211,15.0198,12.47371,13.3481475,0.565658523
clone_44,high_het,Klf12,B3,10/08/2022 22:00,27,17.24527,15.21778,20.8703,12.70849,14.0918,15.67274,16.17399,15.10441,15.8855975,0.8576588
clone_44,high_het,Klf12,B3,11/08/2022 01:00,30,21.74954,17.62381,23.80852,17.93794,17.46968,19.72076,21.60252,18.68649,19.8249075,0.823675335
clone_44,high_het,Klf12,B3,11/08/2022 04:00,33,22.79331,17.05836,20.38618,22.01684,19.33942,24.61853,25.7454,22.48757,21.80570125,0.996000575
clone_44,high_het,Klf12,B3,11/08/2022 07:00,36,32.77855,28.04972,33.64906,25.98816,25.50972,28.96847,30.7034,27.98746,29.2043175,1.049160409
clone_44,high_het,Klf12,B3,11/08/2022 10:00,39,35.52221,28.56698,35.22379,30.10155,28.35131,35.34281,38.01252,34.45838,33.19744375,1.291447818
clone_44,high_het,Klf12,B3,11/08/2022 13:00,42,46.70489,40.06795,47.87109,39.0795,36.75173,39.78864,45.28757,40.18678,41.96726875,1.435454064
clone_44,high_het,Klf12,B3,11/08/2022 16:00,45,52.26166,48.35377,56.69286,48.36887,41.54427,55.06037,57.68876,50.59756,51.321015,1.879876121
clone_44,high_het,Klf12,B3,11/08/2022 19:00,48,71.21073,61.23428,71.88504,56.59269,54.60316,62.72249,67.10207,61.55382,63.363035,2.231989043
clone_44,high_het,Klf12,B3,11/08/2022 22:00,51,80.87781,68.10963,81.70004,69.82339,63.72118,76.89876,81.29596,74.16882,74.57444875,2.403167433
clone_44,high_het,Klf12,B3,12/08/2022 01:00,54,92.47691,85.01611,92.71811,81.00777,78.18153,86.48704,88.89689,85.45434,86.2798375,1.804768933
clone_44,high_het,Klf12,B3,12/08/2022 04:00,57,97.2536,92.45151,96.88866,91.51646,89.24503,96.21427,95.83179,93.6335,94.1293525,1.020895208
clone_44,high_het,Klf12,B3,12/08/2022 07:00,60,99.18392,98.36934,99.39139,97.1293,96.97217,98.21049,98.61245,98.05383,98.24036125,0.306148546
clone_44,high_het,Klf12,B3,12/08/2022 10:00,63,99.70245,99.09992,99.85167,98.64462,97.49951,99.28861,99.34324,99.51903,99.11863125,0.266070666
clone_44,high_het,Klf12,B3,12/08/2022 13:00,66,99.99213,99.71638,99.93225,99.24333,99.14034,99.86437,99.74171,99.91251,99.6928775,0.114550908
clone_44,high_het,Cnot3,C3,09/08/2022 19:00,0,4.081553,3.659037,4.303089,4.155035,3.352204,2.990945,4.315518,4.540878,3.924782375,0.190088147
clone_44,high_het,Cnot3,C3,09/08/2022 22:00,3,3.878387,3.414963,5.253974,4.117679,3.593545,3.792681,4.333615,4.118634,4.06293475,0.200233378
clone_44,high_het,Cnot3,C3,10/08/2022 01:00,6,6.121544,4.602479,6.06418,5.320012,4.571132,3.964229,5.160141,5.628824,5.179067625,0.269657952
clone_44,high_het,Cnot3,C3,10/08/2022 04:00,9,6.646908,5.929783,6.732407,5.908407,5.147236,4.328358,5.777426,6.674975,5.8931875,0.295915114
clone_44,high_het,Cnot3,C3,10/08/2022 07:00,12,9.749438,7.918557,8.931107,8.003508,6.829245,5.732899,6.879916,8.389353,7.804252875,0.454033539
clone_44,high_het,Cnot3,C3,10/08/2022 10:00,15,10.48692,8.420769,10.89366,9.378347,8.060807,7.281193,9.166507,11.16764,9.356980375,0.496754163
clone_44,high_het,Cnot3,C3,10/08/2022 13:00,18,11.27404,9.904529,12.10289,11.21708,8.844242,8.564931,10.43153,12.33767,10.584614,0.497272081
clone_44,high_het,Cnot3,C3,10/08/2022 16:00,21,12.68302,11.29501,13.91922,12.81386,10.57843,9.061952,11.70966,14.87113,12.11653525,0.657122096
clone_44,high_het,Cnot3,C3,10/08/2022 19:00,24,17.66718,13.93677,18.09304,16.3413,12.9417,12.86597,15.58389,17.65481,15.6355825,0.762493501
