"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"Sox9",2.8003987564786e-14,0.387795293874725,0.312,0.245,7.16398009882356e-10,"Sox9"
"Bambi",5.24679870551159e-14,-0.256288486245022,0.519,0.579,1.34223604484398e-09,"Bambi"
"Ifitm1",6.17030688924471e-13,-0.288546206495147,0.938,0.951,1.57848790840658e-08,"Ifitm1"
"Cnn2",9.60311896477472e-13,-0.340808590535661,0.482,0.534,2.45666989356867e-08,"Cnn2"
"Pim2",1.37005723790098e-12,-0.277436537568355,0.139,0.188,3.50488042599829e-08,"Pim2"
"Ckb",2.64260356948466e-12,-0.266417066549581,0.358,0.422,6.76030845145564e-08,"Ckb"
"Rhob",2.91237595148222e-12,-0.308102598896681,0.76,0.772,7.45044015908181e-08,"Rhob"
"Ahnak",5.09549381338793e-12,0.384354041810385,0.208,0.158,1.3035292273409e-07,"Ahnak"
"Sfrp1",1.34879728627245e-11,0.263658820723192,0.671,0.613,3.45049321774218e-07,"Sfrp1"
"Tnni1",4.60739516613703e-11,-0.446909957363848,0.151,0.204,1.17866383140117e-06,"Tnni1"
"Apoe",1.02771526905247e-10,-0.267201065380906,0.781,0.829,2.62910120129004e-06,"Apoe"
"Ccn1",8.03454832211301e-10,-0.388355142717408,0.594,0.619,2.05539815176295e-05,"Ccn1"
"Gyg",8.80044702644268e-10,-0.281472126180351,0.536,0.586,2.25133035830457e-05,"Gyg"
"Etv4",9.05912847828968e-10,-0.273634149393279,0.305,0.356,2.31750624731606e-05,"Etv4"
"Foxb1",1.36728902597322e-09,0.265141446219888,0.401,0.361,3.49779878624469e-05,"Foxb1"
"Actc1",4.02294666923496e-09,-0.6631721730082,0.125,0.169,0.000102915021692369,"Actc1"
"Nusap1",1.15173917199017e-07,0.268412411626143,0.72,0.712,0.00294637914978525,"Nusap1"
"Hoxa1",1.31356261045738e-07,-0.26618655276835,0.448,0.48,0.00336035587007206,"Hoxa1"
"Krt8",1.36282670661412e-06,-0.362707324555819,0.543,0.59,0.0348638328086025,"Krt8"
"Krt18",1.42387796570538e-06,-0.262547101958673,0.656,0.696,0.0364256461186751,"Krt18"
"Plvap",2.10793843674831e-06,-0.279669822765242,0.072,0.1,0.0539252810888953,"Plvap"
"Pax6",2.22054676922317e-06,0.350707948358507,0.214,0.182,0.0568060274502671,"Pax6"
"Myl7",2.41378213850646e-06,-0.466114095251326,0.272,0.314,0.0617493746672723,"Myl7"
"Phlda2",6.65721289217137e-06,-0.287254590703225,0.507,0.553,0.170304820207528,"Phlda2"
"Epha5",7.54244496627436e-06,0.384949012851228,0.228,0.195,0.192950827127231,"Epha5"
"Pax3",8.29363719572703e-06,0.276478584800783,0.262,0.229,0.212167826741089,"Pax3"
"Myl4",9.12244163942617e-06,-0.415304006038826,0.137,0.17,0.2333703020198,"Myl4"
"Pmp22",2.14164298579704e-05,-0.270333687426219,0.326,0.364,0.547875108626599,"Pmp22"
"Dlk1",2.18754136106371e-05,-0.336342580292416,0.311,0.349,0.559616830987318,"Dlk1"
"Hoxc8",3.32152791475628e-05,0.341440734103227,0.243,0.216,0.849713271152951,"Hoxc8"
"Tnnc1",6.220300576389e-05,-0.312415487428926,0.106,0.134,1,"Tnnc1"
"Ramp2",9.37269944521469e-05,-0.341458201276156,0.332,0.366,1,"Ramp2"
"Cdx2",0.000108922902236505,-0.269440602038023,0.357,0.384,1,"Cdx2"
"Hes3",0.000118668073073293,-0.299129560727475,0.244,0.27,1,"Hes3"
"Cited1",0.000131862148827931,-0.31535497176593,0.502,0.527,1,"Cited1"
"Hes7",0.000239951136435449,-0.268977203089231,0.203,0.23,1,"Hes7"
"Aldh1a2",0.000363986025788265,-0.347070923251478,0.264,0.292,1,"Aldh1a2"
"Crabp2",0.000396538507146479,-0.266011836536216,0.823,0.83,1,"Crabp2"
"Mef2c",0.000499186550275078,0.252288607559168,0.22,0.191,1,"Mef2c"
"Tnnt2",0.000776277558350662,-0.347834231692513,0.13,0.155,1,"Tnnt2"
"Foxf1",0.00398441258986158,-0.279130870527209,0.212,0.232,1,"Foxf1"
"Acta2",0.00788423673255758,-0.467166743480653,0.237,0.26,1,"Acta2"
"Cdx1",0.00922155632219748,-0.289530463102132,0.358,0.377,1,"Cdx1"
"Klf2",0.0203112718393338,-0.298594622395299,0.292,0.3,1,"Klf2"
"Tcf15",0.0238739159302322,-0.254751740014667,0.171,0.188,1,"Tcf15"
"Dqx1",0.141588677671674,0.345443296868336,0.205,0.194,1,"Dqx1"
"Hes5",0.149128966001644,-0.273948149772633,0.275,0.279,1,"Hes5"
